lat,lon,trainno,service,dest,currentstop,nextstop,line,consist,heading,late,SOURCE,TRACK,TRACK_CHANGE,filename,date,time,date_time,train_heading,poi_dist,train_id,train_speed
39.944525333333,-75.239295166667,3206,LOCAL,Norristown TC,Fernwood-Yeadon,Angora,Media/Wawa,"810,809,710,830,829",59.898741075822,1,Wawa,2,,index_2024-08-26_06-39-00.csv,2024-08-26,06:39:00,2024-08-26 06:39:00,E,5.359486306187031,2024-08-26_3206,0.0
39.901433333333,-75.460183833333,3208,LOCAL,Norristown,Wawa,Elwyn Station,Media/Wawa,"287,277,394,395,114,113",300.49286475078,0,Wawa,2,,index_2024-08-26_06-39-00.csv,2024-08-26,06:39:00,2024-08-26 06:39:00,W,6.998709116747768,2024-08-26_3208,0.0
39.914051166667,-75.394369,9366,LOCAL,Temple U,Media,Moylan-Rose Valley,Media/Wawa,"2406,2512,2521,2518,2553,905",130.23906311807,0,Wawa,2,,index_2024-08-26_06-39-00.csv,2024-08-26,06:39:00,2024-08-26 06:39:00,E,3.52247578241049,2024-08-26_9366,0.0
39.8991435,-75.429698,2313,LOCAL,Wawa,Elwyn Station,Wawa,Media/Wawa,"717,727,721,879,880",244.24272714142,2,Norristown,1,,index_2024-08-26_12-46-00.csv,2024-08-26,12:46:00,2024-08-26 12:46:00,W,5.402401691334768,2024-08-26_2313,0.0
39.990956333333,-75.153259833333,2315,LOCAL,Wawa,North Broad,Temple University,Media/Wawa,"855,856,709,871,872",154.36703206377,0,Norristown,4,,index_2024-08-26_12-46-00.csv,2024-08-26,12:46:00,2024-08-26 12:46:00,E,10.911410869937647,2024-08-26_2315,12.24434965491056
39.914955833333,-75.396706166667,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_12-46-00.csv,2024-08-26,12:46:00,2024-08-26 12:46:00,E,3.653328944240701,2024-08-26_306,0.0067701307056459
39.943571833333,-75.216183166667,2315,LOCAL,Wawa,49th Street,Angora,Media/Wawa,"855,856,709,871,872",286.77544740472,5,Norristown,1,,index_2024-08-26_13-16-30.csv,2024-08-26,13:16:30,2024-08-26 13:16:30,W,6.438830643990873,2024-08-26_2315,9.167712897766137
39.914949833333,-75.396712166667,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_13-16-30.csv,2024-08-26,13:16:30,2024-08-26 13:16:30,E,3.653588267082832,2024-08-26_306,0.0054283264764278
39.9008945,-75.425995,3220,LOCAL,Norristown,Wawa,Elwyn Station,Media/Wawa,"880,879,721,727,717",51.328012359354,5,Wawa,2,,index_2024-08-26_13-16-30.csv,2024-08-26,13:16:30,2024-08-26 13:16:30,E,5.194781129947419,2024-08-26_3220,0.0
39.902317333333,-75.3511385,3206,LOCAL,Norristown TC,Swarthmore,Morton,Media/Wawa,"810,809,710,830,829",77.789272214402,1,Wawa,2,,index_2024-08-26_06-22-00.csv,2024-08-26,06:22:00,2024-08-26 06:22:00,E,1.2636186476132976,2024-08-26_3206,23.31208428656014
39.894143166667,-75.443289,2305,LOCAL,Wawa,Elwyn Station,Wawa,Media/Wawa,"717,727,721,879,880",245.22430020113,0,Norristown,1,,index_2024-08-26_08-42-30.csv,2024-08-26,08:42:30,2024-08-26 08:42:30,W,6.162522459571977,2024-08-26_2305,0.0
40.019842666667,-75.161634333333,305,LOCAL,Wawa,Fern Rock T C,Temple University,Media/Wawa,"855,856,709,871,872",175.73009179678,0,West Trenton,3,,index_2024-08-26_08-42-30.csv,2024-08-26,08:42:30,2024-08-26 08:42:30,E,11.743302654510767,2024-08-26_305,16.900529166641537
39.914933,-75.396710833333,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_08-42-30.csv,2024-08-26,08:42:30,2024-08-26 08:42:30,E,3.6533620663455206,2024-08-26_306,0.000255159482797
39.944598333333,-75.239062833333,3210,LOCAL,Norristown,Fernwood-Yeadon,Angora,Media/Wawa,"288,373,372,163,164",59.724392151027,1,Wawa,2,,index_2024-08-26_08-42-30.csv,2024-08-26,08:42:30,2024-08-26 08:42:30,E,5.372716021262637,2024-08-26_3210,0.0
39.9554575,-75.177183,6367,LOCAL,30th Street Gray,Suburban Station,Gray 30th Street,Media/Wawa,"292,308,309,426,425",276.72073158556,11,West Trenton,,2.0,index_2024-08-26_08-42-30.csv,2024-08-26,08:42:30,2024-08-26 08:42:30,W,8.661679065467434,2024-08-26_6367,0.0
39.937206333333,-75.272229833333,302,LOCAL,West Trenton,Lansdowne,Fernwood-Yeadon,Media/Wawa,"855,856,709,871,872",79.739925969926,0,Media,2,,index_2024-08-26_05-44-00.csv,2024-08-26,05:44:00,2024-08-26 05:44:00,E,3.603095286656045,2024-08-26_302,0.0
39.893815666667,-75.446584,3804,LOCAL,Temple U,Wawa,Elwyn Station,Media/Wawa,"411,183,184,365,364",102.03484161757,1,Wawa,2,,index_2024-08-26_05-44-00.csv,2024-08-26,05:44:00,2024-08-26 05:44:00,E,6.338597146411037,2024-08-26_3804,24.239349107604244
39.910911666667,-75.407981833333,2309,LOCAL,Wawa,Media,Elwyn Station,Media/Wawa,"287,277,394,395,114,113",215.82250361226,8,Norristown,1,,index_2024-08-26_10-48-30.csv,2024-08-26,10:48:30,2024-08-26 10:48:30,W,4.223027839154014,2024-08-26_2309,22.97919631217947
39.981364833333,-75.149692833333,2311,LOCAL,Wawa,Temple University,Jefferson Station,Media/Wawa,"164,163,372,373,288",185.78515786905,0,Norristown,4,,index_2024-08-26_10-48-30.csv,2024-08-26,10:48:30,2024-08-26 10:48:30,W,10.74422769104944,2024-08-26_2311,0.0
39.914956333333,-75.396699,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_10-48-30.csv,2024-08-26,10:48:30,2024-08-26 10:48:30,E,3.6529572503504975,2024-08-26_306,0.0003364085680679
39.9528725,-75.187782666667,2305,LOCAL,Wawa,Gray 30th Street,Penn Medicine Station,Media/Wawa,"717,727,721,879,880",181.19702862343,1,Norristown,6,,index_2024-08-26_08-07-30.csv,2024-08-26,08:07:30,2024-08-26 08:07:30,W,8.074616065815889,2024-08-26_2305,24.22953334020008
39.922201833333,-75.297443833333,303,LOCAL,Media,Clifton-Aldan,Primos,Media/Wawa,"715,730,706,804,803",236.42065821624,5,West Trenton,1,,index_2024-08-26_08-07-30.csv,2024-08-26,08:07:30,2024-08-26 08:07:30,W,1.9181065664249943,2024-08-26_303,0.0
39.904236166667,-75.3433195,3476,LOCAL,Glenside,Swarthmore,Morton,Media/Wawa,"297,305,171,172",71.396927462881,0,Media,2,,index_2024-08-26_08-07-30.csv,2024-08-26,08:07:30,2024-08-26 08:07:30,E,0.8284950269514219,2024-08-26_3476,0.0
39.9526449,-75.15737232,2303,LOCAL,Wawa,Jefferson Station,Suburban Station,Media/Wawa,"288,373,372,163,164",189.77806676678,0,Norristown,4,,index_2024-08-26_06-54-00.csv,2024-08-26,06:54:00,2024-08-26 06:54:00,W,9.57638287964945,2024-08-26_2303,0.0
39.900834166667,-75.458803333333,3208,LOCAL,Norristown,Wawa,Elwyn Station,Media/Wawa,"287,277,394,395,114,113",120.02455545719,0,Wawa,2,,index_2024-08-26_06-54-00.csv,2024-08-26,06:54:00,2024-08-26 06:54:00,E,6.9284772015512734,2024-08-26_3208,0.3362940681812768
39.909916333333,-75.321499166667,9366,LOCAL,Temple U,Morton,Secane,Media/Wawa,"2406,2512,2521,2518,2553,905",65.559522165714,1,Wawa,2,,index_2024-08-26_06-54-00.csv,2024-08-26,06:54:00,2024-08-26 06:54:00,E,0.3935016673436319,2024-08-26_9366,15.48983201419972
39.937399333333,-75.271034,2305,LOCAL,Wawa,Fernwood-Yeadon,Lansdowne,Media/Wawa,"717,727,721,879,880",258.27811220859,4,Norristown,1,,index_2024-08-26_08-20-30.csv,2024-08-26,08:20:30,2024-08-26 08:20:30,W,3.663037070593648,2024-08-26_2305,26.1964349660613
39.910837666667,-75.391153833333,303,LOCAL,Media,Moylan-Rose Valley,Media,Media/Wawa,"715,730,706,804,803",344.23967772931,3,West Trenton,4Y,,index_2024-08-26_08-20-30.csv,2024-08-26,08:20:30,2024-08-26 08:20:30,W,3.3322793478652883,2024-08-26_303,23.204956240338635
39.905562166667,-75.387702166667,3210,LOCAL,Norristown,Media,Moylan-Rose Valley,Media/Wawa,"288,373,372,163,164",129.81100897853,2,Wawa,2,,index_2024-08-26_08-20-30.csv,2024-08-26,08:20:30,2024-08-26 08:20:30,E,3.1468118102673506,2024-08-26_3210,22.704563291467164
39.937330166667,-75.271154833333,3476,LOCAL,Glenside,Gladstone,Lansdowne,Media/Wawa,"297,305,171,172",73.810048873525,0,Media,2,,index_2024-08-26_08-20-30.csv,2024-08-26,08:20:30,2024-08-26 08:20:30,E,3.65505836934481,2024-08-26_3476,20.56402914575513
40.032815,-75.141846833333,6367,LOCAL,30th Street Gray,Fern Rock T C,Temple University,Media/Wawa,"292,308,309,426,425",235.00837054737,10,West Trenton,3,,index_2024-08-26_08-20-30.csv,2024-08-26,08:20:30,2024-08-26 08:20:30,W,13.121436005762098,2024-08-26_6367,15.443956340254203
39.916530333333,-75.308412,2305,LOCAL,Wawa,Primos,Secane,Media/Wawa,"717,727,721,879,880",236.64760726617,2,Norristown,1,,index_2024-08-26_08-26-30.csv,2024-08-26,08:26:30,2024-08-26 08:26:30,W,1.2184367290414215,2024-08-26_2305,27.42841223190141
39.914961,-75.396713,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_08-26-30.csv,2024-08-26,08:26:30,2024-08-26 08:26:30,E,3.653735831996899,2024-08-26_306,0.000159892471116
39.902889333333,-75.348675833333,3210,LOCAL,Norristown,Swarthmore,Morton,Media/Wawa,"288,373,372,163,164",71.31700110341,1,Wawa,2,,index_2024-08-26_08-26-30.csv,2024-08-26,08:26:30,2024-08-26 08:26:30,E,1.1272447827116372,2024-08-26_3210,24.314397876024213
39.945693666667,-75.225743833333,3476,LOCAL,Glenside,Angora,49th Street,Media/Wawa,"297,305,171,172",102.81302395316,0,Media,2,,index_2024-08-26_08-26-30.csv,2024-08-26,08:26:30,2024-08-26 08:26:30,E,6.036184816250279,2024-08-26_3476,24.74056191614075
40.010351,-75.161922333333,6367,LOCAL,30th Street Gray,Fern Rock T C,Temple University,Media/Wawa,"292,308,309,426,425",179.65883634446,13,West Trenton,3,,index_2024-08-26_08-26-30.csv,2024-08-26,08:26:30,2024-08-26 08:26:30,E,11.310384015235478,2024-08-26_6367,14.542178550211192
39.902603333333,-75.3498535,2313,LOCAL,Wawa,Morton,Swarthmore,Media/Wawa,"717,727,721,879,880",251.6572883651,6,Norristown,1,,index_2024-08-26_12-34-30.csv,2024-08-26,12:34:30,2024-08-26 12:34:30,W,1.1927195563035162,2024-08-26_2313,22.11639607303065
39.914912833333,-75.396696,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_12-34-30.csv,2024-08-26,12:34:30,2024-08-26 12:34:30,E,3.652396407361233,2024-08-26_306,0.0038517484307727
39.926792,-75.290182333333,3218,LOCAL,Norristown,Clifton-Aldan,Clifton-Aldan,Media/Wawa,"288,373,372,163,164",48.282455382465,0,Wawa,2,,index_2024-08-26_12-34-30.csv,2024-08-26,12:34:30,2024-08-26 12:34:30,E,2.412579970105084,2024-08-26_3218,0.0
39.943584166667,-75.216170833333,2315,LOCAL,Wawa,49th Street,49th Street,Media/Wawa,"855,856,709,871,872",286.77544740472,6,Norristown,1,,index_2024-08-26_13-16-00.csv,2024-08-26,13:16:00,2024-08-26 13:16:00,W,6.4397605906751325,2024-08-26_2315,0.1288545345115949
39.914950666667,-75.3967055,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_13-16-00.csv,2024-08-26,13:16:00,2024-08-26 13:16:00,E,3.653245916293232,2024-08-26_306,0.0429553493530241
39.898054666667,-75.432663,3220,LOCAL,Norristown,Wawa,Elwyn Station,Media/Wawa,"880,879,721,727,717",64.276256961885,5,Wawa,2,,index_2024-08-26_13-16-00.csv,2024-08-26,13:16:00,2024-08-26 13:16:00,E,5.567275411585294,2024-08-26_3220,48.51146437312452
39.954174265,-75.16763361,2311,LOCAL,Wawa,Jefferson Station,Suburban Station,Media/Wawa,"164,163,372,373,288",279.77207289911,0,Norristown,4,,index_2024-08-26_10-56-00.csv,2024-08-26,10:56:00,2024-08-26 10:56:00,W,9.10019056839765,2024-08-26_2311,16.842070946950933
39.9149725,-75.3966595,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_10-56-00.csv,2024-08-26,10:56:00,2024-08-26 10:56:00,E,3.651033588024133,2024-08-26_306,0.0013667379204332
39.955313166667,-75.175612833333,2313,LOCAL,Wawa,Suburban Station,Gray 30th Street,Media/Wawa,"717,727,721,879,880",272.93726177833,2,Norristown,6,,index_2024-08-26_12-05-00.csv,2024-08-26,12:05:00,2024-08-26 12:05:00,W,8.734943308976243,2024-08-26_2313,20.503990414142137
39.914975833333,-75.3966945,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_12-05-00.csv,2024-08-26,12:05:00,2024-08-26 12:05:00,E,3.652902526395346,2024-08-26_306,0.0016999532085749
39.907706,-75.411354333333,3206,LOCAL,Norristown TC,Elwyn Station,Media,Media/Wawa,"810,809,710,830,829",47.361160709594,2,Wawa,2,,index_2024-08-26_06-11-00.csv,2024-08-26,06:11:00,2024-08-26 06:11:00,E,4.396475436000765,2024-08-26_3206,20.28231887614633
39.937317666667,-75.271342666667,3804,LOCAL,Temple U,Lansdowne,Fernwood-Yeadon,Media/Wawa,"411,183,184,365,364",83.337162411541,0,Wawa,2,,index_2024-08-26_06-11-00.csv,2024-08-26,06:11:00,2024-08-26 06:11:00,E,3.6463193875177233,2024-08-26_3804,17.302602299191864
39.921987,-75.297869833333,2309,LOCAL,Wawa,Clifton-Aldan,Primos,Media/Wawa,"287,277,394,395,114,113",236.20946375212,10,Norristown,1,,index_2024-08-26_10-33-00.csv,2024-08-26,10:33:00,2024-08-26 10:33:00,W,1.891108978598706,2024-08-26_2309,22.781505095440284
39.914941833333,-75.396714833333,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_10-33-00.csv,2024-08-26,10:33:00,2024-08-26 10:33:00,E,3.6536540380490936,2024-08-26_306,0.000209369602851
39.9251945,-75.292269,3214,LOCAL,Norristown,Primos,Clifton-Aldan,Media/Wawa,"872,871,709,856,855",49.86514256512,0,Wawa,2,,index_2024-08-26_10-33-00.csv,2024-08-26,10:33:00,2024-08-26 10:33:00,E,2.260029653074968,2024-08-26_3214,22.38821880259764
39.916328,-75.308719333333,3206,LOCAL,Norristown TC,Secane,Primos,Media/Wawa,"810,809,710,830,829",56.706258716135,1,Wawa,2,,index_2024-08-26_06-27-30.csv,2024-08-26,06:27:30,2024-08-26 06:27:30,E,1.1973779356067673,2024-08-26_3206,21.71692748890232
39.923321833333,-75.295259166667,305,LOCAL,Wawa,Clifton-Aldan,Primos,Media/Wawa,"855,856,709,871,872",229.23970646275,1,West Trenton,1,,index_2024-08-26_09-21-30.csv,2024-08-26,09:21:30,2024-08-26 09:21:30,W,2.057222356923573,2024-08-26_305,23.55197840421692
39.9149875,-75.396692333333,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_09-21-30.csv,2024-08-26,09:21:30,2024-08-26 09:21:30,E,3.652897630940494,2024-08-26_306,0.0007166231156934
39.903732333333,-75.371419666667,3212,LOCAL,Norristown,Wallingford,Swarthmore,Media/Wawa,"880,879,721,727,717",94.531186605808,0,Wawa,2,,index_2024-08-26_09-21-30.csv,2024-08-26,09:21:30,2024-08-26 09:21:30,E,2.297409432645153,2024-08-26_3212,23.342683040682434
39.9034045,-75.365800666667,3804,LOCAL,Temple U,Wallingford,Swarthmore,Media/Wawa,"411,183,184,365,364",94.759238891291,0,Wawa,2,,index_2024-08-26_05-55-30.csv,2024-08-26,05:55:30,2024-08-26 05:55:30,E,2.0055117922780976,2024-08-26_3804,21.39377274300245
39.935365666667,-75.278611,305,LOCAL,Wawa,Lansdowne,Gladstone,Media/Wawa,"855,856,709,871,872",230.97664468697,1,West Trenton,1,,index_2024-08-26_09-18-30.csv,2024-08-26,09:18:30,2024-08-26 09:18:30,W,3.253245072919444,2024-08-26_305,23.17764535689289
39.914958833333,-75.3967125,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_09-18-30.csv,2024-08-26,09:18:30,2024-08-26 09:18:30,E,3.653689422176022,2024-08-26_306,0.0001568313546444
39.906573166667,-75.389025333333,3212,LOCAL,Norristown,Media,Moylan-Rose Valley,Media/Wawa,"880,879,721,727,717",144.80193647051,0,Wawa,2,,index_2024-08-26_09-18-30.csv,2024-08-26,09:18:30,2024-08-26 09:18:30,E,3.2142016296787426,2024-08-26_3212,22.27115206500481
39.9023215,-75.355765666667,2313,LOCAL,Wawa,Swarthmore,Wallingford,Media/Wawa,"717,727,721,879,880",280.14903940009,5,Norristown,1,,index_2024-08-26_12-35-30.csv,2024-08-26,12:35:30,2024-08-26 12:35:30,W,1.4992464582315208,2024-08-26_2313,22.428601098046613
39.914948,-75.396726833333,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_12-35-30.csv,2024-08-26,12:35:30,2024-08-26 12:35:30,E,3.654341449335759,2024-08-26_306,0.0011524604768788
39.927337333333,-75.289487833333,3218,LOCAL,Norristown,Clifton-Aldan,Gladstone,Media/Wawa,"288,373,372,163,164",45.829371464797,0,Wawa,2,,index_2024-08-26_12-35-30.csv,2024-08-26,12:35:30,2024-08-26 12:35:30,E,2.463970102915404,2024-08-26_3218,3.160048089523494
39.9485045,-75.189702833333,2305,LOCAL,Wawa,Penn Medicine Station,49th Street,Media/Wawa,"717,727,721,879,880",224.99827284763,1,Norristown,1,,index_2024-08-26_08-10-30.csv,2024-08-26,08:10:30,2024-08-26 08:10:30,W,7.868254833294372,2024-08-26_2305,26.16115751883102
39.9083905,-75.327129833333,303,LOCAL,Media,Secane,Morton,Media/Wawa,"715,730,706,804,803",251.863080713,4,West Trenton,1,,index_2024-08-26_08-10-30.csv,2024-08-26,08:10:30,2024-08-26 08:10:30,W,0.0781131360826271,2024-08-26_303,20.384563597507587
39.897057166667,-75.45278,3210,LOCAL,Norristown,Wawa,Elwyn Station,Media/Wawa,"288,373,372,163,164",135.19542246005,1,Wawa,2,,index_2024-08-26_08-10-30.csv,2024-08-26,08:10:30,2024-08-26 08:10:30,E,6.634381667663591,2024-08-26_3210,22.109495547714943
39.9109825,-75.319087333333,3476,LOCAL,Glenside,Morton,Secane,Media/Wawa,"297,305,171,172",62.319686329027,0,Media,2,,index_2024-08-26_08-10-30.csv,2024-08-26,08:10:30,2024-08-26 08:10:30,E,0.5398886355807221,2024-08-26_3476,20.61227521584517
39.948344333333,-75.1898675,2315,LOCAL,Wawa,Penn Medicine Station,49th Street,Media/Wawa,"855,856,709,871,872",222.27773480897,3,Norristown,1,,index_2024-08-26_13-12-00.csv,2024-08-26,13:12:00,2024-08-26 13:12:00,W,7.856163525996274,2024-08-26_2315,19.09918723412713
39.914974166667,-75.3966945,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_13-12-00.csv,2024-08-26,13:12:00,2024-08-26 13:12:00,E,3.652886987343734,2024-08-26_306,0.0256585785032537
39.900927333333,-75.459030666667,3220,LOCAL,Norristown,Wawa,Wawa,Media/Wawa,"880,879,721,727,717",116.25064505776,3,Wawa,1,,index_2024-08-26_13-12-00.csv,2024-08-26,13:12:00,2024-08-26 13:12:00,E,6.940047895429712,2024-08-26_3220,23.34781249511702
39.944332166667,-75.2041835,2305,LOCAL,Wawa,Penn Medicine Station,49th Street,Media/Wawa,"717,727,721,879,880",246.67060398111,4,Norristown,1,,index_2024-08-26_08-13-00.csv,2024-08-26,08:13:00,2024-08-26 08:13:00,W,7.048831827250313,2024-08-26_2305,26.718451232361197
39.9027245,-75.349396666667,303,LOCAL,Media,Morton,Swarthmore,Media/Wawa,"715,730,706,804,803",251.72666892266,4,West Trenton,1,,index_2024-08-26_08-13-00.csv,2024-08-26,08:13:00,2024-08-26 08:13:00,W,1.1671075506684858,2024-08-26_303,18.26459968046291
39.902231666667,-75.424381333333,3210,LOCAL,Norristown,Wawa,Elwyn Station,Media/Wawa,"288,373,372,163,164",41.735696044584,1,Wawa,2,,index_2024-08-26_08-13-00.csv,2024-08-26,08:13:00,2024-08-26 08:13:00,E,5.101747722440837,2024-08-26_3210,20.84088920678131
39.919154,-75.30327,3476,LOCAL,Glenside,Secane,Primos,Media/Wawa,"297,305,171,172",55.994971829674,0,Media,2,,index_2024-08-26_08-13-00.csv,2024-08-26,08:13:00,2024-08-26 08:13:00,E,1.5450739301202503,2024-08-26_3476,19.99196923491171
39.894186666667,-75.443145666667,2311,LOCAL,Wawa,Elwyn Station,Wawa,Media/Wawa,"164,163,372,373,288",244.3037709972,0,Norristown,1,,index_2024-08-26_11-42-30.csv,2024-08-26,11:42:30,2024-08-26 11:42:30,W,6.154552262984145,2024-08-26_2311,19.58163626965175
39.9149645,-75.39672,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_11-42-30.csv,2024-08-26,11:42:30,2024-08-26 11:42:30,E,3.6541359844823615,2024-08-26_306,0.0006990075936693
39.944958666667,-75.238271,9316,LOCAL,Temple U,Angora,49th Street,Media/Wawa,"113,114,395,394,277,287",75.312513444811,0,Wawa,2,,index_2024-08-26_11-42-30.csv,2024-08-26,11:42:30,2024-08-26 11:42:30,E,5.421447628470402,2024-08-26_9316,0.0
39.921940666667,-75.297901333333,2313,LOCAL,Wawa,Clifton-Aldan,Primos,Media/Wawa,"717,727,721,879,880",235.67331748428,7,Norristown,1,,index_2024-08-26_12-29-30.csv,2024-08-26,12:29:30,2024-08-26 12:29:30,W,1.8880250847136315,2024-08-26_2313,26.037869947523504
39.914927,-75.396728166667,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_12-29-30.csv,2024-08-26,12:29:30,2024-08-26 12:29:30,E,3.6542167818179583,2024-08-26_306,0.0022864765889431
39.913338166667,-75.314602333333,3218,LOCAL,Norristown,Morton,Secane,Media/Wawa,"288,373,372,163,164",55.812122728429,1,Wawa,2,,index_2024-08-26_12-29-30.csv,2024-08-26,12:29:30,2024-08-26 12:29:30,E,0.8247917862225584,2024-08-26_3218,16.452120726374126
39.90533,-75.415694666667,2311,LOCAL,Wawa,Elwyn Station,Wawa,Media/Wawa,"164,163,372,373,288",243.68098636052,0,Norristown,1,,index_2024-08-26_11-40-30.csv,2024-08-26,11:40:30,2024-08-26 11:40:30,W,4.629788905174823,2024-08-26_2311,49.38704118782019
39.914989833333,-75.396717833333,306,EXP TO JENKINTOWN,West Trenton,Media,Moylan-Rose Valley,Media/Wawa,"803,804,706,730,715",109.83711792066,0,Media,2,,index_2024-08-26_11-40-30.csv,2024-08-26,11:40:30,2024-08-26 11:40:30,E,3.654258392756212,2024-08-26_306,0.0017375194793498
